"","V1","V2","V3","V4"
"1",12.8026803267535,87.7679845243084,13.8771017657184,23.0405889988265
"2",49.6917681424974,6.94906323257586,21.3166605832918,10.6179663283153
"3",17.2962784758228,141.662189647618,3.95392064448873,3.32342227149721
"4",66.1625483389822,1.25288156916016,14.5807358431827,9.08558231907679
"5",26.0542139453663,116.14798705696,12.3658609793321,6.8784991164873
"6",24.6670909206669,51.4630934994828,45.1411340741377,4.02798735099501
"7",17.1036707158687,87.8003899863902,11.994189409448,19.1373411937704
"8",107.321288478452,8.07889001113869,13.0025968377311,6.76005095201139
